,item,pos,PosScore,NegScore,total_score
2668,eingeschaltet,a,0.625,-0.0,0.625
2669,eingeschlossen,a,0.0,-0.375,-0.375
2670,eingeschränkt,r,0.125,-0.625,-0.5
2671,eingeschüchtert,a,0.0,-0.375,-0.375
2672,eingesteckt,a,0.125,-0.0,0.125
2673,eingestehen,v,0.125,-0.0,0.125
2674,eingesunkene augen,a,0.125,-0.0,0.125
2675,eingetaucht,a,0.0,-0.5,-0.5
2676,eingewachsen,a,0.0,-0.25,-0.25
2677,eingeweide,n,0.125,-0.188,-0.062
2678,eingeweiht,n,0.125,-0.0,0.125
2679,eingewickelt,a,0.125,-0.125,0.0
2680,eingliederung,n,0.125,-0.0,0.125
2681,eingreifen,v,0.0,-0.375,-0.375
2682,eingriff,n,0.062,-0.25,-0.188
2683,einheimisch,r,0.375,-0.0,0.375
2684,einheimische kunst,n,0.125,-0.0,0.125
2685,einheit,n,0.25,-0.062,0.188
2686,einheitlich,a,0.375,-0.062,0.312
2687,einimpfung,n,0.125,-0.0,0.125
2688,einkerbung,n,0.0,-0.125,-0.125
2689,einladen,v,0.125,-0.0,0.125
2690,einladend,a,0.406,0.0,0.406
2691,einladung,n,0.5,-0.0,0.5
2692,einlösbar,a,0.125,-0.5,-0.375
2693,einlösen,a,0.625,-0.0,0.625
2694,einmischend,a,0.0,-0.75,-0.75
2695,einmischer,n,0.0,-0.25,-0.25
2696,einmischung,n,0.0,-0.43799999999999994,-0.43799999999999994
2697,einnehmen,v,0.188,-0.062,0.125
2698,einnehmend,a,0.188,-0.062,0.125
2699,einrasten,v,0.125,-0.083,0.042
2700,einreichen,v,0.125,-0.062,0.062
2701,einreichung,n,0.375,-0.5,-0.125
2702,einrichtung,n,0.16699999999999998,-0.20800000000000002,-0.042
2703,einsam,a,0.16699999999999998,-0.319,-0.153
2704,einsamkeit,n,0.10400000000000001,-0.625,-0.521
2705,einsamsten,a,0.16699999999999998,-0.25,-0.28300000000000003
2706,einsatzfähigkeit,n,0.5,-0.125,0.375
2707,einsatzgehärtet,a,0.125,-0.125,0.0
2708,einschalten,v,0.0,-0.125,-0.125
2709,einschätzen,r,0.25,-0.0,0.25
2710,einschätzung,n,0.25,-0.083,0.16699999999999998
2711,einschiffen,v,0.0,-0.125,-0.125
2712,einschlafen,v,0.25,-0.125,0.125
2713,einschläfernd,a,0.0,-0.25,-0.25
2714,einschlag,n,0.125,-0.0,0.125
2715,einschleichen,v,0.0,-0.25,-0.25
2716,einschließen,v,0.125,-0.16699999999999998,-0.042
2717,einschluss,n,0.0,-0.75,-0.75
2718,einschmeicheln,v,0.125,-0.0,0.125
2719,einschmeichelnd,r,0.344,0.0,0.344
2720,einschnüren,a,0.375,-0.25,0.125
2721,einschränkend,a,0.0,-0.125,-0.125
2722,einschüchtern,v,0.0,-0.312,-0.312
2723,einschüchternd,a,0.125,-0.375,-0.25
2724,einschüchterung,n,0.16699999999999998,-0.33299999999999996,-0.16699999999999998
2725,einseitig,a,0.0,-0.625,-0.625
2726,einseitigkeit,n,0.0,-0.25,-0.25
2727,einsicht,n,0.125,-0.0,0.125
2728,einsiedler,n,0.062,-0.188,-0.125
2729,einsilbig,a,0.25,-0.25,0.0
2730,einsprachig,r,0.25,-0.0,0.25
2731,einspruch,v,0.0,-0.375,-0.375
2732,einstellbar,a,0.375,-0.0,0.375
2733,einstellen,v,0.20800000000000002,-0.042,0.16699999999999998
2734,einstellung,n,0.5,-0.0,0.5
2735,einstimmig,r,0.25,0.0,0.25
2736,einstimmigkeit,n,0.5,-0.0,0.5
2737,einstufig,r,0.062,-0.25,-0.188
2738,einstufung,n,0.125,-0.0,0.125
2739,einstürzen,v,0.0,-0.125,-0.125
2740,einstweilige verfügung,n,0.0,-0.125,-0.125
2741,eintauchen,v,0.25,-0.125,0.125
2742,eintönig,a,0.083,-0.389,-0.306
2743,eintracht,n,0.062,-0.062,0.0
2744,einträchtig,a,0.125,-0.375,-0.25
2745,einträglichkeit,n,0.7190000000000001,-0.031,0.688
2746,eintreten,v,0.125,-0.0,0.125
2747,eintritt,n,0.5,-0.0,0.5
2748,einvernehmlich,a,0.25,-0.25,0.0
2749,einverstanden,a,0.125,0.0,0.125
2750,einwachsen,a,0.0,-0.25,-0.25
2751,einwandfrei,a,0.312,-0.292,0.021
2752,einweichen,v,0.031,-0.25,-0.21899999999999997
2753,einwerfen,v,0.0,-0.188,-0.188
2754,einwertig,a,0.0,-0.75,-0.75
2755,einwilligung,n,0.5,-0.0,0.5
2756,einzelabstand,n,0.0,-0.125,-0.125
2757,einzelgänger,n,0.0,-0.125,-0.125
2758,einzelheiten,n,0.125,-0.125,0.0
2759,einziehen,v,0.125,0.0,0.125
2760,einzig und allein,r,0.25,-0.25,0.0
2761,einzigartig,a,0.43799999999999994,-0.0,0.43799999999999994
2762,einzigartigkeit,n,0.625,-0.125,0.5
2763,einzug,v,0.042,-0.125,-0.083
2764,eisen,n,0.5,-0.5,0.0
2765,eisenfaust,n,0.0,-0.375,-0.375
2766,eisenzeit,n,0.0,-0.188,-0.188
2767,eiseskälte,n,0.125,-0.25,-0.125
2768,eisig,a,0.021,-0.635,-0.614
2769,eiskalt,a,0.062,-0.25,-0.188
2770,eiter,n,0.0,-0.25,-0.25
2771,eitern,v,0.0,-0.312,-0.312
2772,eiternd,a,0.0,-0.25,-0.25
2773,eiternde wunde,n,0.0,-0.5,-0.5
2774,eiterung,n,0.0,-0.25,-0.25
2775,eitrig,n,0.0,-0.25,-0.25
2776,ejakulation,n,0.0,-0.375,-0.375
2777,ekbom-syndrom,n,0.0,-0.5,-0.5
2778,ekel,n,0.25,-0.562,-0.312
2779,ekelhaft,a,0.25,-0.75,-0.5
2780,ekeln,v,0.125,-0.625,-0.5
2781,eklampsie,n,0.125,-0.375,-0.25
2782,eklatant,r,0.125,-0.0,0.125
2783,eklig,a,0.0,-0.75,-0.75
2784,ekstase,n,0.188,-0.125,0.062
2785,ekstatischer zustand,n,0.25,-0.25,0.0
2786,ektomorphie,n,0.0,-0.125,-0.125
2787,ektopische schwangerschaft,n,0.0,-0.125,-0.125
2788,ektrodaktylie,n,0.0,-0.5,-0.5
2789,elan,n,0.188,-0.125,0.062
2790,elastisch,n,0.25,-0.0,0.25
2791,elegant,r,0.396,-0.021,0.375
2792,eleganz,n,0.75,0.0,0.75
2793,elegisch,a,0.0,-0.312,-0.312
2794,elektrifizieren,v,0.25,-0.125,0.125
2795,elektrisch,a,0.125,-0.125,0.0
2796,elementar,a,0.10400000000000001,-0.021,0.083
2797,elend,n,0.053,-0.66,-0.607
2798,elendsviertel,n,0.0,-0.5,-0.5
2799,elephantiasis scroti,n,0.0,-0.5,-0.5
2800,eliomys,n,0.125,-0.125,0.0
2801,elite,n,0.312,-0.0,0.312
2802,ellbogen,n,0.0,-0.125,-0.125
2803,elliptisch,a,0.188,-0.188,0.0
2804,eloquent,r,0.125,-0.0,0.125
2805,elternlos,a,0.0,-0.5,-0.5
2806,emanzipieren,v,0.5,-0.0,0.5
2807,emanzipiert,a,0.125,-0.0,0.125
2808,emberiza hortulana,n,0.125,-0.125,0.0
2809,embryom der niere,n,0.125,-0.25,-0.125
2810,emotion,n,0.625,-0.0,0.625
2811,emotional,a,0.344,-0.125,0.21899999999999997
2812,emotionale störung,n,0.125,-0.625,-0.5
2813,emotionalität,n,0.625,-0.0,0.625
2814,emotionslos,a,0.25,-0.5,-0.25
2815,emotionslosigkeit,n,0.25,-0.562,-0.312
2816,empathie,n,0.5,-0.25,0.25
2817,empfangen,a,0.312,-0.0,0.312
2818,empfänglich,r,0.125,-0.031,0.094
2819,empfänglichkeit,n,0.25,-0.125,0.125
2820,empfehlen,v,0.33299999999999996,-0.021,0.312
2821,empfehlung,n,0.312,-0.0,0.312
2822,empfindlich,a,0.139,-0.361,-0.222
2823,empfindlichkeit,n,0.166,-0.20800000000000002,-0.042
2824,empfindungsfähig,a,0.188,-0.25,-0.062
2825,empfindungsvermögen,n,0.125,-0.125,0.0
2826,empfohlen,a,0.5,-0.0,0.5
2827,emphysem,n,0.25,-0.25,0.0
2828,empirisch,r,0.375,-0.0,0.375
2829,empirische formel,n,0.125,-0.125,0.0
2830,empörend,v,0.062,-0.718,-0.6559999999999999
2831,emporkömmling,n,0.218,-0.094,0.125
2832,empört,a,0.042,-0.625,-0.583
2833,empörung,n,0.5,-0.5,0.0
2834,emulation,n,0.125,-0.062,0.062
2835,emulgierend,a,0.375,-0.312,0.062
2836,ende,n,0.125,-0.25,-0.125
2837,ende der welt,n,0.25,-0.375,-0.125
2838,endemischer typhus,n,0.375,-0.5,-0.125
2839,endermatisch,a,0.0,-0.125,-0.125
2840,endermisch,a,0.0,-0.125,-0.125
2841,endgültig,a,0.375,-0.062,0.312
2842,endgültigkeit,n,0.0,-0.5,-0.5
2843,endlichkeit,n,0.375,-0.25,0.125
2844,endlos,r,0.031,-0.25,-0.21899999999999997
2845,endogen,a,0.125,-0.125,0.0
2846,endometriose,n,0.0,-0.25,-0.25
2847,endometriumkarzinom,n,0.0,-0.125,-0.125
2848,endorphin,n,0.125,-0.0,0.125
2849,endozervizitis,n,0.0,-0.625,-0.625
2850,endue,v,0.0,-0.125,-0.125
2851,energetisch,r,0.625,-0.0,0.625
2852,energetisierend,n,0.375,-0.25,0.125
2853,energie,n,0.344,-0.031,0.312
2854,energieverschwendung,n,0.0,-0.625,-0.625
2855,energisch,r,0.312,-0.188,0.125
2856,energizer,n,0.125,0.0,0.125
2857,enfant terrible,n,0.0,-0.125,-0.125
2858,eng,r,0.0,-0.125,-0.125
2859,eng anliegend,a,0.375,-0.25,0.125
2860,eng gehalten,a,0.0,-0.125,-0.125
2861,engagement,n,0.5,0.0,0.5
2862,engagieren,v,0.125,-0.0,0.125
2863,engagiert,r,0.125,-0.0,0.125
2864,engagiert sein,a,0.125,-0.125,0.0
2865,engefaust,n,0.125,-0.125,0.0
2866,engel,a,0.45799999999999996,0.0,0.45799999999999996
2867,engel zerstören,n,0.062,-0.062,0.0
2868,engelhaft,r,0.25,-0.0,0.25
2869,engsten,a,0.0,-0.125,-0.125
2870,engstirnig,a,0.0,-0.125,-0.125
2871,engstirnigkeit,n,0.0,-0.125,-0.125
2872,enkephalin,n,0.0,-0.125,-0.125
2873,enorm,a,0.43799999999999994,-0.125,0.312
2874,enragement,n,0.25,-0.5,-0.25
2875,entbehrlichkeit,n,0.5,-0.125,0.375
2876,entbehrung,n,0.0,-0.375,-0.375
2877,entbinden,v,0.25,-0.125,0.125
2878,entblößen,v,0.0,-0.625,-0.625
2879,entblößt,a,0.0,-0.562,-0.562
2880,entdeckung,n,0.375,-0.0,0.375
2881,ente,n,0.0,-0.875,-0.875
2882,entehren,v,0.25,-0.43799999999999994,-0.188
2883,entehrt,a,0.0,-0.5,-0.5
2884,enteignen,v,0.0,-0.5,-0.5
2885,enteignet,a,0.0,-0.875,-0.875
2886,enteignung,n,0.375,-0.5,-0.125
2887,enterben,v,0.0,-0.125,-0.125
2888,enterbt,a,0.0,-0.625,-0.625
2889,enterisches fieber,n,0.0,-0.5,-0.5
2890,enterostenose,n,0.0,-0.5,-0.5
2891,enterotoxämie,n,0.25,-0.25,0.0
2892,entertainer,n,0.25,-0.0,0.25
2893,entfernen,v,0.0,-0.625,-0.625
2894,entfernung,n,0.0,-0.125,-0.125
2895,entfesseln,v,0.125,-0.125,0.0
2896,entfesselte,a,0.0,-0.375,-0.375
2897,entflammbar,a,0.0,-0.5,-0.5
2898,entflammbarkeit,n,0.375,-0.375,0.0
2899,entflammen,v,0.125,-0.625,-0.5
2900,entfremden,v,0.0,-0.625,-0.625
2901,entfremdend,a,0.0,-0.75,-0.75
2902,entfremdet,a,0.0,-0.625,-0.625
2903,entfremdung,n,0.139,-0.542,-0.40299999999999997
2904,entfremdung der zuneigung,n,0.0,-0.5,-0.5
2905,entführen,v,0.031,-0.125,-0.094
2906,entführung,n,0.0,-1.0,-1.0
2907,entgegengesetzt,a,0.125,-0.25,-0.125
2908,entgegenkommend,a,0.562,-0.062,0.5
2909,entgegenwirken,v,0.125,-0.125,0.0
2910,entgegenwirkend,r,0.0,-0.5,-0.5
2911,entgiften,v,0.125,-0.0,0.125
2912,entgiftung,v,0.062,-0.125,-0.062
2913,enthaltsam,a,0.292,-0.25,0.042
2914,enthaltsamkeit,n,0.125,-0.5,-0.375
2915,enthaltung,n,0.25,-0.125,0.125
2916,entheiligen,v,0.0,-0.25,-0.25
2917,enthusiast,n,0.125,-0.0,0.125
2918,entjungfern,v,0.25,-0.25,0.0
2919,entkräftet,a,0.375,-0.625,-0.25
2920,entkrümmt,a,0.0,-0.125,-0.125
2921,entladen,a,0.0,-0.625,-0.625
2922,entladung,n,0.0,-0.25,-0.25
2923,entlarven,v,0.047,-0.469,-0.42200000000000004
2924,entlarvung,n,0.125,-0.0,0.125
2925,entlassen,a,0.0,-0.375,-0.375
2926,entlassung,n,0.042,-0.33299999999999996,-0.292
2927,entlassungsurteil,n,0.0,-0.5,-0.5
2928,entlasten,v,0.25,-0.125,0.125
2929,entlastend,a,0.312,-0.062,0.25
2930,entlastung,n,0.188,-0.062,0.125
2931,entleeren,v,0.125,-0.062,0.062
2932,entleert,a,0.125,-0.25,-0.125
2933,entlocken,v,0.25,-0.25,0.0
2934,entlüfter,n,0.0,-0.5,-0.5
2935,entmannen,v,0.0,-0.25,-0.25
2936,entmaterialisieren,v,0.0,-0.25,-0.25
2937,entmenschlicht,a,0.125,-0.125,0.0
2938,entmutigen,v,0.094,-0.312,-0.21899999999999997
2939,entmutigend,a,0.075,-0.513,-0.43799999999999994
2940,entmutigt,a,0.025,-0.43700000000000006,-0.41200000000000003
2941,entmutigung,n,0.083,-0.41700000000000004,-0.33399999999999996
2942,entmystifizieren,v,0.125,-0.0,0.125
2943,entnerven,v,0.062,-0.5,-0.43799999999999994
2944,entomophthora,n,0.0,-0.125,-0.125
2945,entomophthoraceae,n,0.0,-0.125,-0.125
2946,entomostraca,n,0.0,-0.5,-0.5
2947,entrechtet,a,0.0,-0.375,-0.375
2948,entreißen,n,0.0,-0.125,-0.125
2949,entriegelt,a,0.0,-0.5,-0.5
2950,entsagen,v,0.0,-0.375,-0.375
2951,entsagend,a,0.0,-0.25,-0.25
2952,entschädigung,n,0.0,-0.125,-0.125
2953,entscheiden,n,0.125,-0.0,0.125
2954,entscheidend,a,0.41700000000000004,-0.083,0.33299999999999996
2955,entscheidung,n,0.188,0.0,0.188
2956,entschieden,r,0.188,0.0,0.188
2957,entschlossen,r,0.35100000000000003,-0.07,0.281
2958,entschlossenheit,n,0.359,-0.078,0.281
2959,entschlüsseln,v,0.125,-0.375,-0.25
2960,entschlüsselt,a,0.125,-0.0,0.125
2961,entschlüsselung,n,0.125,0.0,0.125
2962,entschuldigen,v,0.083,-0.41700000000000004,-0.33299999999999996
2963,entschuldigend,a,0.083,-0.41700000000000004,-0.33299999999999996
2964,entschuldigung,n,0.078,-0.21899999999999997,-0.141
2965,entsetzen,v,0.062,-0.25,-0.188
2966,entsetzlich,r,0.031,-0.5,-0.469
2967,entsetzt,a,0.0,-0.3,-0.3
2968,entsexualisieren,v,0.0,-0.25,-0.25
2969,entspannen,v,0.188,-0.125,0.062
2970,entspannend,a,0.375,-0.0,0.375
2971,entspannt,a,0.0,-0.625,-0.625
2972,entspannt machen,v,0.0,-0.625,-0.625
2973,entspannung,n,0.125,-0.0,0.125
2974,entsprechen,v,0.375,-0.0,0.375
2975,entsprechend,r,0.375,-0.062,0.312
2976,entstehen,v,0.25,-0.0,0.25
2977,entstellen,v,0.0,-0.875,-0.875
2978,entstellt,a,0.25,-0.375,-0.125
2979,entstellung,n,0.25,-0.5,-0.25
2980,enttäuschen,v,0.0,-0.188,-0.188
2981,enttäuschend,a,0.031,-0.43799999999999994,-0.406
2982,enttäuscht,a,0.292,-0.33299999999999996,-0.042
2983,enttäuschung,n,0.042,-0.41700000000000004,-0.375
2984,entvölkert,a,0.0,-0.25,-0.25
2985,entwaffnen,v,0.09300000000000001,-0.188,-0.094
2986,entweihen,a,0.0,-0.45799999999999996,-0.45799999999999996
2987,entweiht,a,0.083,-0.292,-0.20800000000000002
2988,entweihung,n,0.0,-0.25,-0.25
2989,entwenden,v,0.0,-0.125,-0.125
2990,entwerfen,n,0.125,-0.0,0.125
2991,entwertet,a,0.0,-0.292,-0.292
2992,entwertung,n,0.0,-0.375,-0.375
2993,entwickeln,v,0.21899999999999997,-0.052000000000000005,0.16699999999999998
2994,entwicklungspolitisch,r,0.125,-0.0,0.125
2995,entwirren,v,0.0,-0.25,-0.25
2996,entziehen sich,v,0.125,-0.125,0.0
2997,entzifferbar,r,0.25,-0.0,0.25
2998,entziffern,v,0.375,-0.25,0.125
2999,entzücken,v,0.312,0.0,0.312
3000,entzückt,r,0.25,-0.0,0.25
3001,entzünden,v,0.292,-0.25,0.042
3002,entzündet,a,0.0,-0.5,-0.5
3003,entzündlich,a,0.125,-0.375,-0.25
3004,entzündliche darmerkrankung,n,0.0,-0.625,-0.625
3005,entzündliche krankheit,n,0.222,-0.778,-0.556
3006,entzündung,n,0.22899999999999998,-0.312,-0.083
3007,epidemie,n,0.0,-0.125,-0.125
3008,episch,a,0.75,-0.0,0.75
3009,episkleritis,n,0.0,-0.5,-0.5
3010,episodisch,a,0.125,-0.125,0.0
3011,epithelioid,a,0.125,-0.25,-0.125
3012,epitheliom,n,0.0,-0.125,-0.125
3013,epos,s,0.75,-0.0,0.75
3014,equanil,n,0.0,-0.125,-0.125
3015,equiden,n,0.0,-0.125,-0.125
3016,equisetaceae,n,0.0,-0.125,-0.125
3017,equisetales,n,0.0,-0.125,-0.125
3018,erarbeiten,v,0.375,-0.042,0.33299999999999996
3019,erbärmlich,a,0.122,-0.8240000000000001,-0.7020000000000001
3020,erbarmungslos,a,0.125,-0.75,-0.625
3021,erbarmungslosigkeit,n,0.25,-0.5,-0.25
3022,erbkrankheit,n,0.125,-0.25,-0.125
3023,erblich,a,0.0,-0.125,-0.125
3024,erbrechen,n,0.0,-0.125,-0.125
3025,erbsünde,n,0.125,-0.125,0.0
3026,erdbeben,n,0.0,-0.688,-0.688
3027,erdbeereis,n,0.125,-0.125,0.0
3028,erde,n,0.0,-0.625,-0.625
3029,ereignislos,r,0.25,-0.188,0.062
3030,ereignisreich,a,0.125,-0.0,0.125
3031,erektile dysfunktion,n,0.0,-0.5,-0.5
3032,eremitisch,a,0.375,-0.25,0.125
3033,erfahren,a,0.562,0.0,0.562
3034,erfahrung,v,0.312,-0.125,0.188
3035,erfinden,v,0.0,-0.25,-0.25
3036,erfinderisch,a,0.375,-0.0,0.375
3037,erfindung,n,0.312,0.0,0.312
3038,erfindungsgemäß,r,0.25,-0.0,0.25
3039,erfolg,n,0.531,0.0,0.531
3040,erfolglos,a,0.0,-0.375,-0.375
3041,erfolglose person,n,0.0,-0.5,-0.5
3042,erfolgreich,a,0.25,-0.042,0.20800000000000002
3043,erforderlich,a,0.062,-0.062,0.0
3044,erfordern,v,0.25,-0.25,0.0
3045,erfreuen,v,0.25,-0.25,0.0
3046,erfreulich,r,0.43700000000000006,-0.062,0.375
3047,erfreut,a,0.875,-0.125,0.75
3048,erfrierung,n,0.0,-0.625,-0.625
3049,erfrischen,v,0.375,-0.25,0.125
3050,erfrischend,r,0.43799999999999994,0.0,0.43799999999999994
3051,erfrischt,a,0.25,-0.0,0.25
3052,erfrischung,n,0.375,-0.0,0.375
3053,erfroren,a,0.0,-0.5,-0.5
3054,erfüllbar,a,0.375,0.0,0.375
3055,erfüllen,v,0.373,0.0,0.373
3056,erfüllt,a,0.375,-0.0,0.375
3057,erfüllung,n,0.5,-0.25,0.25
3058,erfunden,a,0.125,-0.0,0.125
3059,ergänzen,n,0.083,-0.042,0.042
3060,ergattern,v,0.25,-0.25,0.0
3061,ergebnis,n,0.263,-0.038,0.225
3062,ergebnislos,r,0.0,-0.125,-0.125
3063,ergiebigkeit,n,0.375,-0.25,0.125
3064,ergotismus,n,0.0,-0.75,-0.75
3065,erhaben,r,0.375,0.0,0.375
3066,erhabenheit,n,0.25,-0.16699999999999998,0.083
3067,erhalten,v,0.22699999999999998,-0.131,0.095
3068,erhältlich,a,0.625,-0.0,0.625
3069,erhaltung,n,0.0,-0.281,-0.281
3070,erhaltung der masse,n,0.0,-0.5,-0.5
3071,erhaltung der materie,n,0.0,-0.5,-0.5
3072,erheblich,r,0.0,-0.125,-0.125
3073,erhebung,a,0.625,-0.0,0.625
3074,erheiterung,n,0.5,-0.5,0.0
3075,erhitzt,a,0.25,-0.125,0.125
3076,erhöhbar,a,0.625,0.0,0.625
3077,erhöhen,v,0.22899999999999998,-0.114,0.115
3078,erhöht,a,0.625,-0.0,0.625
3079,erhöhung,n,0.25,-0.125,0.125
3080,erholen,v,0.43799999999999994,-0.25,0.188
3081,erholsam,a,0.41700000000000004,-0.042,0.375
3082,erholt,a,0.625,-0.375,0.25
3083,erholung,n,0.312,-0.0,0.312
3084,erinnern,v,0.156,-0.094,0.062
3085,erinnerung,n,0.156,-0.031,0.125
3086,erkältung,n,0.0,-0.125,-0.125
3087,erkannt,a,0.43799999999999994,-0.0,0.43799999999999994
3088,erkannte,a,0.16699999999999998,0.0,0.16699999999999998
3089,erkennbar,a,0.625,0.0,0.625
3090,erkennbarkeit,n,0.25,-0.0,0.25
3091,erkenne,v,0.312,-0.0,0.312
3092,erkennend,a,0.5,0.0,0.5
3093,erkenntnis,n,0.5,0.0,0.5
3094,erklärbar,a,0.625,0.0,0.625
3095,erklären,v,0.188,0.0,0.188
3096,erklärt,a,0.354,-0.021,0.33399999999999996
3097,erklärung,n,0.375,-0.25,0.125
3098,erkranken,v,0.062,-0.43799999999999994,-0.375
3099,erkrankung der haut,n,0.25,-0.25,0.0
3100,erkunden,v,0.125,-0.0,0.125
3101,erkundung,n,0.125,-0.062,0.062
3102,erlassen,v,0.125,-0.0,0.125
3103,erlauben,v,0.125,-0.0,0.125
3104,erläutern,v,0.25,-0.0,0.25
3105,erläuternd,a,0.125,-0.0,0.125
3106,erläuterung,n,0.125,-0.0,0.125
3107,erledigt,a,0.5,-0.25,0.25
3108,erledigt für,a,0.0,-0.5,-0.5
3109,erleichtern,v,0.312,0.0,0.312
3110,erleichtert,a,0.0,-0.75,-0.75
3111,erleichterung,n,0.125,-0.0,0.125
3112,erlenfäule,n,0.0,-0.25,-0.25
3113,erleuchtet,a,0.43799999999999994,-0.0,0.43799999999999994
3114,erleuchtung,n,0.125,-0.062,0.062
3115,erlösend,a,0.625,-0.0,0.625
3116,ermächtigen,v,0.0,-0.125,-0.125
3117,ermahnen,a,0.0,-0.625,-0.625
3118,ermahnend,a,0.0,-0.25,-0.25
3119,ermahnung,n,0.062,-0.09300000000000001,-0.031
3120,ermessensspielraum,a,0.0,-0.125,-0.125
3121,ermitteln,v,0.0,-0.125,-0.125
3122,ermittlung,n,0.125,-0.0,0.125
3123,ermöglichen,v,0.16699999999999998,-0.083,0.083
3124,ermorden,v,0.125,-0.5,-0.375
3125,ermordung,n,0.0,-0.25,-0.25
3126,ermüdbarkeit,n,0.0,-0.25,-0.25
3127,ermüden,n,0.062,-0.21899999999999997,-0.156
3128,ermüdend,a,0.0,-0.4,-0.4
3129,ermüdungsbruch,n,0.25,-0.5,-0.25
3130,ermutigen,v,0.22899999999999998,0.0,0.22899999999999998
3131,ermutigend,a,0.562,-0.062,0.5
3132,ermutigt,a,0.375,0.0,0.375
3133,ernährungsphysiologisch,r,0.125,-0.0,0.125
3134,ernannt,a,0.375,-0.0,0.375
3135,erneuern,v,0.25,-0.0,0.25
3136,erneuert,a,0.5,-0.0,0.5
3137,erneuerung,n,0.312,-0.062,0.25
3138,erniedrigen,v,0.0,-0.43799999999999994,-0.43799999999999994
3139,erniedrigend,a,0.031,-0.625,-0.594
3140,erniedrigung,n,0.0,-0.375,-0.375
3141,ernst,a,0.07,-0.38299999999999995,-0.313
3142,ernsthaft,r,0.062,-0.188,-0.125
3143,ernsthaftigkeit,n,0.375,-0.062,0.312
3144,ernüchternd,a,0.125,-0.375,-0.25
3145,ernüchterung,n,0.125,-0.25,-0.125
3146,erobern,v,0.0,-0.125,-0.125
3147,eroberung,n,0.0,-0.75,-0.75
3148,erodieren,v,0.0,-0.125,-0.125
3149,eröffnen,v,0.5,-0.375,0.125
3150,eröffnungsnacht,n,0.125,-0.0,0.125
3151,erogen,a,0.5,-0.0,0.5
3152,erotisch,r,0.375,0.0,0.375
3153,erpressen,v,0.0,-0.75,-0.75
3154,erpresserisch,a,0.0,-0.75,-0.75
3155,erpressung,n,0.062,-0.25,-0.188
3156,erregbar,a,0.375,-0.125,0.25
3157,erregbarkeit,n,0.25,-0.25,0.0
3158,erregen,v,0.35,-0.075,0.275
3159,erreger,n,0.25,-0.625,-0.375
3160,erregt,a,0.325,-0.25,0.075
3161,erregung,n,0.312,-0.25,0.062
3162,erreichbar,a,0.43799999999999994,0.0,0.43799999999999994
3163,erreichbarkeit,n,0.25,-0.042,0.20800000000000002
3164,erreichen,v,0.135,-0.115,0.021
3165,erreicht,a,0.21899999999999997,-0.094,0.125
3166,errhine,a,0.0,-0.5,-0.5
3167,error,n,0.125,-0.406,-0.281
3168,erröten,v,0.063,-0.396,-0.33299999999999996
3169,errötend,a,0.062,-0.188,-0.125
3170,ersatz,v,0.125,-0.281,-0.156
3171,erscheinen,v,0.156,-0.062,0.094
3172,erschlagen,v,0.0,-0.625,-0.625
3173,erschlägt,n,0.0,-0.25,-0.25
3174,erschöpfbar,a,0.625,0.0,0.625
3175,erschöpfend,a,0.542,-0.16699999999999998,0.375
3176,erschöpft,a,0.09699999999999999,-0.389,-0.292
3177,erschöpfung,n,0.125,-0.375,-0.25
3178,erschrecken,v,0.078,-0.266,-0.188
3179,erschreckend,a,0.031,-0.43799999999999994,-0.406
3180,erschrocken,a,0.0,-0.188,-0.188
3181,erschüttern,v,0.062,-0.125,-0.062
3182,erschütternd,a,0.25,-0.75,-0.5
3183,erschüttert,a,0.0,-0.5,-0.5
3184,erschwerend,a,0.0,-0.25,-0.25
3185,ersetzen,v,0.0,-0.5,-0.5
3186,ersichtlich,a,0.375,-0.062,0.312
3187,erstarren,n,0.0,-0.125,-0.125
3188,erstarrung,n,0.031,-0.156,-0.125
3189,erstaunen,v,0.125,0.0,0.125
3190,erstaunlich,a,0.259,-0.086,0.172
3191,erstaunt,a,0.75,-0.25,0.5
3192,erstechen,a,0.0,-0.562,-0.562
3193,erster brief von john,n,0.125,-0.125,0.0
3194,ersticken,v,0.055,-0.25,-0.195
3195,erstickend,a,0.125,-0.375,-0.25
3196,erstickt,a,0.094,-0.21899999999999997,-0.125
3197,erstickung,n,0.062,-0.5,-0.43799999999999994
3198,erstklassig,r,0.812,0.0,0.812
3199,ertragen,v,0.062,-0.5,-0.43799999999999994
3200,erträglich,a,0.141,-0.609,-0.469
3201,eruption,n,0.0,-0.188,-0.188
3202,eruptiv,a,0.125,-0.5,-0.375
3203,erwachen,a,0.375,-0.25,0.125
3204,erwägen,v,0.175,-0.0,0.175
3205,erwägung,n,0.41700000000000004,-0.0,0.41700000000000004
3206,erwärmt,a,0.125,-0.0,0.125
3207,erwarten,v,0.125,-0.292,-0.16699999999999998
3208,erwarten von,v,0.125,-0.125,0.0
3209,erwartet,a,0.25,0.0,0.25
3210,erwartung,n,0.266,-0.172,0.094
3211,erwartungsvoll,r,0.43799999999999994,0.0,0.43799999999999994
3212,erweichen,v,0.0,-0.312,-0.312
3213,erweicht,a,0.125,-0.0,0.125
3214,erweiterbar,a,0.5,0.0,0.5
3215,erweitern,v,0.193,-0.015,0.177
3216,erweiterung,n,0.312,0.0,0.312
3217,erwerbbar,a,0.625,-0.0,0.625
